File	Line	Offset	Length	Key	Pool	Decoded	Original
kevin\fun\hook\SparkRenewHelper.java	10200	2157	17	1431	kevin.fun.hook.SparkRenewHelper.f382short	setConversationId	java.lang.String r0 = androidx.loader.C1098.m2787(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10227	2196	19	2048	kevin.fun.hook.SparkRenewHelper.f382short	setConversationType	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10256	2225	7	2520	kevin.fun.hook.SparkRenewHelper.f382short	setUuid	java.lang.String r0 = androidx.activity.C1064.m310(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10270	2232	8	1386	kevin.fun.hook.SparkRenewHelper.f382short	setMsgId	java.lang.String r0 = androidx.loader.C1097.m2734(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10284	2240	12	2784	kevin.fun.hook.SparkRenewHelper.f382short	setCreatedAt	java.lang.String r0 = androidx.lifecycle.process.C1088.m2044(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10417	2282	16	486	kevin.fun.hook.SparkRenewHelper.f382short	instruction_type	java.lang.String r0 = androidx.lifecycle.viewmodel.C1093.m2415(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10425	2298	15	658	kevin.fun.hook.SparkRenewHelper.f382short	item_type_local	java.lang.String r0 = androidx.interpolator.C1083.m1723(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10525	2326	7	3222	kevin.fun.hook.SparkRenewHelper.f382short	is_card	java.lang.String r0 = androidx.emoji2.viewsintegration.C1078.m1413(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10540	2340	7	921	kevin.fun.hook.SparkRenewHelper.f382short	aweType	java.lang.String r0 = androidx.loader.C1094.m2495(r0, r1, r3, r7)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	10849	2378	16	1	kevin.fun.hook.SparkRenewHelper.f382short	߿ߤߓ߇߃ߓ߅߂ߺߟ߅߂ߓߘߓ߄	java.lang.String r9 = androidx.lifecycle.process.C1091.m2229(r9, r10, r11, r12)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	11020	2418	20	1129	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 ❌ 不支持的参数个数: 	java.lang.String r1 = androidx.vectordrawable.animated.C1102.m3116(r1, r3, r4, r5)     // Catch: java.lang.Throwable -> L659
kevin\fun\hook\SparkRenewHelper.java	11040	2438	18	1871	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 ❌ 发送火花异常:
	java.lang.String r3 = androidx.activity.C1062.m170(r3, r4, r5, r6)
kevin\fun\hook\SparkRenewHelper.java	11101	2512	22	2443	kevin.fun.hook.SparkRenewHelper.f382short	spark_conv_custom_msg_	java.lang.String r1 = androidx.loader.C1097.m2734(r1, r2, r3, r4)
kevin\fun\hook\SparkRenewHelper.java	11424	2613	7	7	kevin.fun.hook.SparkRenewHelper.f382short	軌债肵嫅伖僚嫦	java.lang.String r1 = androidx.activity.C1066.m468(r1, r2, r3, r4)     // Catch: java.lang.Throwable -> Lee
kevin\fun\hook\SparkRenewHelper.java	11477	2620	7	952	kevin.fun.hook.SparkRenewHelper.f382short	设置自定义内容	java.lang.String r3 = androidx.activity.C1062.m170(r3, r4, r5, r6)     // Catch: java.lang.Throwable -> Lee
kevin\fun\hook\SparkRenewHelper.java	11485	2627	2	1953	kevin.fun.hook.SparkRenewHelper.f382short	取消	java.lang.String r2 = androidx.lifecycle.runtime.C1092.m2337(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> Lee
kevin\fun\hook\SparkRenewHelper.java	11493	2629	2	1179	kevin.fun.hook.SparkRenewHelper.f382short	保存	java.lang.String r2 = kevin.fun.hook.webdav.C1119.m8576(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> Lee
kevin\fun\hook\SparkRenewHelper.java	11624	2684	2	1408	kevin.fun.hook.SparkRenewHelper.f382short	诗词	java.lang.String r5 = androidx.appcompat.C1069.m751(r5, r6, r7, r8)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	11630	2686	3	3234	kevin.fun.hook.SparkRenewHelper.f382short	毒鸡汤	java.lang.String r6 = org.luckypray.dexkit.C1125.m10615(r6, r7, r8, r9)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	11642	2695	4	2376	kevin.fun.hook.SparkRenewHelper.f382short	口吐芬芳	java.lang.String r8 = androidx.lifecycle.process.C1088.m2044(r8, r9, r10, r11)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	11677	2699	4	2060	kevin.fun.hook.SparkRenewHelper.f382short	love	java.lang.String r0 = androidx.vectordrawable.C1104.m3232(r0, r1, r2, r3)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	11689	2707	3	1966	kevin.fun.hook.SparkRenewHelper.f382short	dog	java.lang.String r2 = androidx.loader.C1099.m2843(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	11701	2715	5	1175	kevin.fun.hook.SparkRenewHelper.f382short	funny	java.lang.String r5 = kevin.fun.hook.audio.C1114.m7940(r3, r5, r6, r7)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	11887	2737	8	1331	kevin.fun.hook.SparkRenewHelper.f382short	选择随机文案类型	java.lang.String r2 = androidx.lifecycle.viewmodel.C1093.m2415(r2, r4, r10, r11)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	11912	2745	2	1468	kevin.fun.hook.SparkRenewHelper.f382short	取消	java.lang.String r4 = androidx.lifecycle.process.C1087.m2008(r4, r10, r11, r12)     // Catch: java.lang.Throwable -> L4e5
kevin\fun\hook\SparkRenewHelper.java	12397	2786	4	1090	kevin.fun.hook.SparkRenewHelper.f382short	火花好友	java.lang.String r7 = kevin.fun.hook.C1120.m8645(r7, r8, r9, r10)     // Catch: java.lang.Throwable -> L4df
kevin\fun\hook\SparkRenewHelper.java	12420	2790	2	1214	kevin.fun.hook.SparkRenewHelper.f382short	完成	java.lang.String r7 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r7, r8, r9, r10)     // Catch: java.lang.Throwable -> L4df
kevin\fun\hook\SparkRenewHelper.java	12474	2792	5	2656	kevin.fun.hook.SparkRenewHelper.f382short	自动续火花	java.lang.String r0 = androidx.lifecycle.process.C1091.m2229(r0, r1, r8, r9)     // Catch: java.lang.Throwable -> L4df
kevin\fun\hook\SparkRenewHelper.java	12496	2797	18	2523	kevin.fun.hook.SparkRenewHelper.f382short	spark_renew_enable	java.lang.String r0 = androidx.activity.C1066.m468(r0, r1, r9, r10)     // Catch: java.lang.Throwable -> L4df
kevin\fun\hook\SparkRenewHelper.java	12793	2822	14	611	kevin.fun.hook.SparkRenewHelper.f382short	点击随机文案可切换自定义内容	java.lang.String r6 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r6, r7, r8, r9)     // Catch: java.lang.Throwable -> L4df
kevin\fun\hook\SparkRenewHelper.java	12922	2836	33	1612	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 showSparkManageDialog异常:
	java.lang.String r2 = androidx.vectordrawable.C1103.m3132(r2, r3, r4, r5)
kevin\fun\hook\VoiceAssistantHook.java	903	35	20	48784	kevin.fun.hook.VoiceAssistantHook.HttpApi.f389short	螜㱡ⁿ헇螝랬럄럘럘럜랬럜럃럟럘랶랬	java.lang.String r3 = kevin.fun.hook.audio.C1117.m8169(r3, r4, r5, r6)
kevin\fun\hook\VoiceAssistantHook.java	1704	0	58	1132	kevin.fun.hook.VoiceAssistantHook.f388short	/data/user/0/com.ss.android.ugc.aweme/files/comment/audio/	java.lang.String r0 = androidx.lifecycle.process.C1088.m2044(r0, r4, r1, r2)
kevin\fun\hook\VoiceAssistantHook.java	1711	58	47	2217	kevin.fun.hook.VoiceAssistantHook.f388short	/data/user/0/com.ss.android.ugc.aweme/files/im/	java.lang.String r0 = androidx.customview.C1075.m1138(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	1725	118	11	486	kevin.fun.hook.VoiceAssistantHook.f388short	tts_api_key	java.lang.String r0 = org.luckypray.dexkit.C1125.m10615(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	1739	144	6	1739	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	1746	150	22	2346	kevin.fun.hook.VoiceAssistantHook.f388short	https://v1.vocu.studio	java.lang.String r0 = androidx.lifecycle.process.C1090.m2213(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	1774	172	58	2819	kevin.fun.hook.VoiceAssistantHook.f388short	/data/user/0/com.ss.android.ugc.aweme/files/comment/audio/	java.lang.String r0 = org.luckypray.dexkit.C1124.m10545(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	2004	248	7	1416	kevin.fun.hook.VoiceAssistantHook.f388short	创建对话框失败	java.lang.String r0 = androidx.core.C1072.m957(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	2531	266	5	1800	kevin.fun.hook.VoiceAssistantHook.f388short	替换到抖音	java.lang.String r16 = androidx.core.ktx.C1070.m788(r15, r0, r1, r2)
kevin\fun\hook\VoiceAssistantHook.java	2821	280	5	674	kevin.fun.hook.VoiceAssistantHook.f388short	未选择目录	java.lang.String r0 = androidx.versionedparcelable.C1106.m3338(r0, r1, r8, r9)
kevin\fun\hook\VoiceAssistantHook.java	2856	285	4	1021	kevin.fun.hook.VoiceAssistantHook.f388short	选择目录	java.lang.String r1 = androidx.interpolator.C1081.m1616(r1, r4, r6, r7)
kevin\fun\hook\VoiceAssistantHook.java	3706	304	1	2561	kevin.fun.hook.VoiceAssistantHook.f388short	✕	java.lang.String r6 = kevin.fun.hook.webdav.C1118.m8509(r7, r6, r8, r13)
kevin\fun\hook\VoiceAssistantHook.java	3753	305	7	1120	kevin.fun.hook.VoiceAssistantHook.f388short	要转换的文字：	java.lang.String r3 = androidx.lifecycle.process.C1087.m2008(r3, r4, r5, r6)
kevin\fun\hook\VoiceAssistantHook.java	3828	349	10	441	kevin.fun.hook.VoiceAssistantHook.f388short	加载音色列表中...	java.lang.String r6 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r6, r7, r8, r9)
kevin\fun\hook\VoiceAssistantHook.java	3879	359	2	661	kevin.fun.hook.VoiceAssistantHook.f388short	转换	java.lang.String r0 = androidx.lifecycle.process.C1090.m2213(r0, r2, r5, r6)
kevin\fun\hook\VoiceAssistantHook.java	3902	363	2	2601	kevin.fun.hook.VoiceAssistantHook.f388short	替换	java.lang.String r5 = androidx.viewpager.C1108.m3518(r5, r6, r7, r8)
kevin\fun\hook\VoiceAssistantHook.java	4311	373	13	2786	kevin.fun.hook.VoiceAssistantHook.f388short	音频文件不存在，请重新转换	java.lang.String r0 = kevin.fun.hook.audio.C1117.m8169(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	4394	386	15	15	kevin.fun.hook.VoiceAssistantHook.f388short	ݯݶݰݺݼ݆ݸݪݪݰݪݭݸݷݭ	java.lang.String r1 = androidx.loader.C1097.m2734(r1, r2, r3, r4)
kevin\fun\hook\VoiceAssistantHook.java	4402	401	13	401	kevin.fun.hook.VoiceAssistantHook.f388short	પાયઢતઔયઢહઔાહઢ	java.lang.String r2 = androidx.interpolator.C1082.m1694(r2, r3, r4, r5)
kevin\fun\hook\VoiceAssistantHook.java	4747	511	16	2220	kevin.fun.hook.VoiceAssistantHook.f388short	请先在配置中心设置API Key	java.lang.String r0 = androidx.vectordrawable.C1103.m3132(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	4805	527	6	398	kevin.fun.hook.VoiceAssistantHook.f388short	请先选择音色	java.lang.String r0 = androidx.vectordrawable.C1103.m3132(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	4952	541	8	2235	kevin.fun.hook.VoiceAssistantHook.f388short	请先进行文字转换	java.lang.String r0 = org.luckypray.dexkit.C1124.m10545(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	5004	624	16	494	kevin.fun.hook.VoiceAssistantHook.f388short	application/json	java.lang.String r2 = androidx.interpolator.C1081.m1616(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5033	651	8	365	kevin.fun.hook.VoiceAssistantHook.f388short	contents	java.lang.String r3 = androidx.activity.C1063.m241(r3, r4, r5, r6)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5056	684	24	341	kevin.fun.hook.VoiceAssistantHook.f388short	probability_optimization	java.lang.String r2 = androidx.emoji2.viewsintegration.C1078.m1413(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5064	708	12	576	kevin.fun.hook.VoiceAssistantHook.f388short	framesToKeep	java.lang.String r2 = androidx.vectordrawable.C1105.m3247(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5073	720	11	2874	kevin.fun.hook.VoiceAssistantHook.f388short	break_clone	java.lang.String r2 = androidx.lifecycle.livedata.C1085.m1814(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5081	731	5	2659	kevin.fun.hook.VoiceAssistantHook.f388short	flash	java.lang.String r2 = androidx.lifecycle.livedata.C1084.m1796(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5097	743	6	1654	kevin.fun.hook.VoiceAssistantHook.f388short	stream	java.lang.String r2 = org.luckypray.dexkit.C1124.m10545(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5105	749	3	385	kevin.fun.hook.VoiceAssistantHook.f388short	srt	java.lang.String r2 = androidx.loader.C1096.m2645(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5113	752	4	2379	kevin.fun.hook.VoiceAssistantHook.f388short	seed	java.lang.String r2 = androidx.lifecycle.runtime.C1092.m2337(r2, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5149	795	12	2232	kevin.fun.hook.VoiceAssistantHook.f388short	Unauthorized	java.lang.String r0 = org.luckypray.dexkit.C1124.m10545(r0, r3, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5192	807	6	2167	kevin.fun.hook.VoiceAssistantHook.f388short	status	java.lang.String r0 = androidx.loader.C1094.m2495(r0, r2, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5221	813	4	1759	kevin.fun.hook.VoiceAssistantHook.f388short	data	java.lang.String r0 = androidx.documentfile.C1076.m1234(r0, r2, r4, r5)     // Catch: java.lang.Exception -> L364
kevin\fun\hook\VoiceAssistantHook.java	5421	845	16	862	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】 TTS转换异常: 	java.lang.String r3 = androidx.viewpager.C1108.m3518(r3, r4, r5, r6)
kevin\fun\hook\VoiceAssistantHook.java	5579	882	8	8	kevin.fun.hook.VoiceAssistantHook.f388short	穖澟䓢蝜脘宪嫓	java.lang.String r0 = androidx.interpolator.C1081.m1616(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	5937	928	4	3216	kevin.fun.hook.VoiceAssistantHook.f388short	tts_	java.lang.String r4 = androidx.viewpager.C1108.m3518(r0, r1, r4, r5)
kevin\fun\hook\VoiceAssistantHook.java	6056	941	4	3206	kevin.fun.hook.VoiceAssistantHook.f388short	.mp3	java.lang.String r6 = androidx.lifecycle.livedata.C1084.m1796(r6, r7, r8, r9)     // Catch: java.lang.Exception -> L29c
kevin\fun\hook\VoiceAssistantHook.java	6390	967	15	53665	kevin.fun.hook.VoiceAssistantHook.f388short	勻以访뭝�霝噫以䆇耧吳��	java.lang.String r3 = androidx.startup.C1100.m2931(r3, r4, r5, r6)
kevin\fun\hook\VoiceAssistantHook.java	6647	982	34	34	kevin.fun.hook.VoiceAssistantHook.f388short	⅂٧褫攥巋摗ٍ虐掱ٽ٧٢أ羕٧ػ٧每虐ٽ٧٢أ盾٧ػ٧吮䤞ٽ٧٢أ盾	java.lang.String r0 = androidx.versionedparcelable.C1107.m3485(r0, r1, r2, r4)
kevin\fun\hook\VoiceAssistantHook.java	6892	1029	8	2597	kevin.fun.hook.VoiceAssistantHook.f388short	创建音频目录失败	java.lang.String r0 = androidx.lifecycle.process.C1087.m2008(r0, r1, r2, r3)     // Catch: java.lang.Exception -> L96
kevin\fun\hook\VoiceAssistantHook.java	6959	1037	17	927	kevin.fun.hook.VoiceAssistantHook.f388short	未找到录音，请先在抖音录制一条语音	java.lang.String r0 = androidx.lifecycle.process.C1091.m2229(r0, r1, r2, r3)     // Catch: java.lang.Exception -> L96
kevin\fun\hook\VoiceAssistantHook.java	7258	1159	12	2336	kevin.fun.hook.VoiceAssistantHook.f388short	Content-Type	java.lang.String r1 = androidx.viewpager.C1108.m3518(r1, r3, r7, r8)     // Catch: java.lang.Exception -> L2b6
kevin\fun\hook\VoiceAssistantHook.java	7271	1187	46	2712	kevin.fun.hook.VoiceAssistantHook.f388short	https://v1.vocu.studio/api/tts/voice?show=full	java.lang.String r1 = androidx.appcompat.resources.C1068.m652(r1, r3, r7, r8)     // Catch: java.lang.Exception -> L2b6
kevin\fun\hook\VoiceAssistantHook.java	7298	1233	12	454	kevin.fun.hook.VoiceAssistantHook.f388short	Unauthorized	java.lang.String r0 = androidx.vectordrawable.animated.C1102.m3116(r0, r3, r7, r8)     // Catch: java.lang.Exception -> L2b6
kevin\fun\hook\VoiceAssistantHook.java	7341	1245	6	2938	kevin.fun.hook.VoiceAssistantHook.f388short	status	java.lang.String r0 = androidx.vectordrawable.C1105.m3247(r0, r1, r7, r8)     // Catch: java.lang.Exception -> L2b6
kevin\fun\hook\VoiceAssistantHook.java	7424	1255	13	49683	kevin.fun.hook.VoiceAssistantHook.f388short	좂좏좭좄좙좬좎종좎좙좊좟좎	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r0, r9, r10, r11)     // Catch: java.lang.Exception -> L2b6
kevin\fun\hook\VoiceAssistantHook.java	7627	1272	1	1	kevin.fun.hook.VoiceAssistantHook.f388short	̒	java.lang.String r11 = androidx.activity.C1063.m241(r11, r12, r13, r14)     // Catch: java.lang.Exception -> L2b6
kevin\fun\hook\VoiceAssistantHook.java	7645	1273	17	52766	kevin.fun.hook.VoiceAssistantHook.f388short	秊䉨并鬬ꯎ璉즥鬥䛸并䯷鮒䇭邴䒠즿즥	java.lang.String r2 = androidx.activity.C1064.m310(r2, r3, r4, r5)
kevin\fun\hook\VoiceAssistantHook.java	8311	1313	6	3137	kevin.fun.hook.VoiceAssistantHook.f388short	替换失败: 	java.lang.String r4 = androidx.vectordrawable.C1104.m3232(r0, r2, r3, r4)
kevin\fun\hook\VoiceAssistantHook.java	8362	1319	8	1232	kevin.fun.hook.VoiceAssistantHook.f388short	创建音频目录失败	java.lang.String r0 = androidx.versionedparcelable.C1107.m3485(r0, r1, r2, r3)     // Catch: java.lang.Exception -> L237
kevin\fun\hook\VoiceAssistantHook.java	9110	1406	18	1062	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】 显示Toast失败: 	java.lang.String r2 = androidx.activity.C1062.m170(r2, r3, r4, r5)
kevin\fun\hook\VoiceAssistantHook.java	9428	1424	17	1908	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】 刷新音色列表失败: 	java.lang.String r2 = androidx.versionedparcelable.C1106.m3338(r2, r3, r4, r5)
kevin\fun\hook\VoiceAssistantHook.java	9635	1456	11	1698	kevin.fun.hook.VoiceAssistantHook.f388short	tts_api_key	java.lang.String r1 = androidx.appcompat.resources.C1068.m652(r1, r2, r3, r4)
kevin\fun\hook\VoiceAssistantHook.java	9908	1501	15	2023	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】 保存目录失败: 	java.lang.String r2 = androidx.versionedparcelable.C1107.m3485(r2, r3, r4, r5)
kevin\fun\hook\VoiceAssistantHook.java	9930	1522	8	1253	kevin.fun.hook.VoiceAssistantHook.f388short	正在转换中...	java.lang.String r0 = androidx.activity.C1065.m410(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	10033	1530	40	2210	kevin.fun.hook.VoiceAssistantHook.f388short	android.intent.action.OPEN_DOCUMENT_TREE	java.lang.String r1 = androidx.emoji2.viewsintegration.C1079.m1457(r1, r2, r3, r4)     // Catch: java.lang.Throwable -> L2f
kevin\fun\hook\VoiceAssistantHook.java	10113	1578	5	1598	kevin.fun.hook.VoiceAssistantHook.f388short	audio	java.lang.String r3 = dev.rikka.ndk.thirdparty.libcxx.C1112.m3796(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	10188	1589	40	2238	kevin.fun.hook.VoiceAssistantHook.f388short	https://v1.vocu.studio/api/tts/generate/	java.lang.String r2 = androidx.emoji2.viewsintegration.C1079.m1457(r2, r6, r7, r8)     // Catch: java.lang.Exception -> L2e2
kevin\fun\hook\VoiceAssistantHook.java	10276	1629	4	528	kevin.fun.hook.VoiceAssistantHook.f388short	data	java.lang.String r1 = androidx.lifecycle.process.C1090.m2213(r1, r2, r7, r8)     // Catch: java.lang.Exception -> L2d2
kevin\fun\hook\VoiceAssistantHook.java	10283	1633	8	2426	kevin.fun.hook.VoiceAssistantHook.f388short	metadata	java.lang.String r1 = androidx.loader.C1099.m2843(r1, r6, r7, r8)     // Catch: java.lang.Exception -> L2d2
kevin\fun\hook\VoiceAssistantHook.java	10342	1645	9	1712	kevin.fun.hook.VoiceAssistantHook.f388short	createdAt	java.lang.String r1 = androidx.interpolator.C1083.m1723(r1, r8, r9, r10)     // Catch: java.lang.Exception -> L2d2
kevin\fun\hook\VoiceAssistantHook.java	10361	1663	8	2871	kevin.fun.hook.VoiceAssistantHook.f388short	contents	java.lang.String r1 = androidx.loader.C1099.m2843(r1, r2, r8, r9)     // Catch: java.lang.Exception -> L2d2
kevin\fun\hook\VoiceAssistantHook.java	10377	1678	12	1212	kevin.fun.hook.VoiceAssistantHook.f388short	final_credit	java.lang.String r2 = androidx.appcompat.C1069.m751(r2, r6, r8, r9)     // Catch: java.lang.Exception -> L26b
kevin\fun\hook\VoiceAssistantHook.java	10446	1733	7	567	kevin.fun.hook.VoiceAssistantHook.f388short	credits	java.lang.String r2 = kevin.fun.hook.audio.C1116.m8020(r2, r6, r8, r9)     // Catch: java.lang.Exception -> L257
kevin\fun\hook\VoiceAssistantHook.java	10506	1740	13	425	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】 轮询异常: 	java.lang.String r6 = androidx.emoji2.C1080.m1525(r6, r7, r8, r9)
kevin\fun\hook\VoiceAssistantHook.java	11322	1800	4	537	kevin.fun.hook.VoiceAssistantHook.f388short	.m4a	java.lang.String r1 = androidx.lifecycle.process.C1091.m2229(r1, r7, r8, r9)
kevin\fun\hook\VoiceAssistantHook.java	11350	1804	4	1693	kevin.fun.hook.VoiceAssistantHook.f388short	.wav	java.lang.String r1 = androidx.appcompat.C1069.m751(r1, r7, r8, r9)
kevin\fun\hook\VoiceAssistantHook.java	11877	1834	4	2301	kevin.fun.hook.VoiceAssistantHook.f388short	官网: 	java.lang.String r16 = org.luckypray.dexkit.C1125.m10615(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	12005	1808	8	3243	kevin.fun.hook.VoiceAssistantHook.f388short	TTS 配置中心	java.lang.String r16 = androidx.interpolator.C1082.m1694(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	12205	1930	26	1825	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】 ❌ 无法显示对话框：Context为空	java.lang.String r0 = androidx.drawerlayout.C1077.m1343(r0, r1, r2, r3)
kevin\fun\hook\VoiceAssistantHook.java	12678	1989	15	1602	kevin.fun.hook.VoiceAssistantHook.f388short	【语音助手】 ❌ 停止失败: 	java.lang.String r2 = androidx.lifecycle.runtime.C1092.m2337(r2, r3, r4, r5)
kevin\fun\hook\XhsHook.java	453	11	30	1169	kevin.fun.hook.XhsHook.C06733.f395short	(https?://xhslink\.com/[^\s]+)	java.lang.String r0 = androidx.activity.C1062.m170(r0, r2, r3, r4)
kevin\fun\hook\XhsHook.java	525	41	35	448	kevin.fun.hook.XhsHook.C06733.f395short	⚠️ currentActivity == null，跳过 UI 操作	java.lang.String r0 = androidx.lifecycle.process.C1090.m2213(r0, r1, r2, r3)
kevin\fun\hook\XhsHook.java	1837	9	46	848	kevin.fun.hook.XhsHook.C06799.f401short	ShareUserViewHook getView failed for position 	java.lang.String r2 = androidx.emoji2.C1080.m1525(r2, r3, r4, r5)
kevin\fun\hook\XhsHook.java	2082	0	16	2547	kevin.fun.hook.XhsHook.LivePhotoCreator.f402short	LivePhotoCreator	java.lang.String r0 = androidx.loader.C1099.m2843(r0, r1, r2, r3)
kevin\fun\hook\XhsHook.java	2422	58	25	846	kevin.fun.hook.XhsHook.LivePhotoCreator.f402short	LivePhotoCreator 实况图片创建失败	java.lang.String r1 = androidx.core.ktx.C1070.m788(r1, r2, r3, r4)     // Catch: java.lang.Exception -> Lcd
kevin\fun\hook\XhsHook.java	2435	130	27	2162	kevin.fun.hook.XhsHook.LivePhotoCreator.f402short	LivePhotoCreator 创建实况图片出错: 	java.lang.String r4 = kevin.fun.hook.C1120.m8645(r4, r5, r6, r7)
kevin\fun\hook\XhsHook.java	2465	83	23	921	kevin.fun.hook.XhsHook.LivePhotoCreator.f402short	LivePhotoCreator 输入文件为空	java.lang.String r1 = org.luckypray.dexkit.C1125.m10615(r1, r2, r3, r4)     // Catch: java.lang.Exception -> Lcd
kevin\fun\hook\XhsHook.java	2474	106	24	1655	kevin.fun.hook.XhsHook.LivePhotoCreator.f402short	LivePhotoCreator 输入文件不存在	java.lang.String r1 = androidx.customview.C1075.m1138(r1, r2, r3, r4)     // Catch: java.lang.Exception -> Lcd
kevin\fun\hook\XhsHook.java	2581	157	28	3154	kevin.fun.hook.XhsHook.LivePhotoCreator.f402short	LivePhotoCreator JPEG SOI 无效	java.lang.String r0 = androidx.emoji2.C1080.m1525(r0, r6, r7, r8)     // Catch: java.lang.Throwable -> L105
kevin\fun\hook\XhsHook.java	3326	265	22	22	kevin.fun.hook.XhsHook.LivePhotoCreator.f402short	޵ސޏޜީޑޖލޖ޺ދޜޘލޖދߙ找䤏䧴岡僑	java.lang.String r0 = androidx.lifecycle.runtime.C1092.m2337(r0, r1, r3, r4)     // Catch: java.lang.Exception -> L200
